Loan_Identifier,Monthly_Reporting_Period,Channel,Seller_Name,Servicer_Name,Original_Interest_Rate,Current_Interest_Rate,Original_UPB,Current_Actual_UPB,Original_Loan_Term,Loan_Age,Remaining_Months_to_Legal_Maturity,Remaining_Months_to_Maturity,Original_Loan_to_Value_Ratio_LTV,Original_Combined_Loan_to_Value_Ratio_CLTV,Number_of_Borrowers,Debt_To_Income_DTI,Borrower_Credit_Score_at_Origination,Co_Borrower_Credit_Score_at_Origination,First_Time_Home_Buyer_Indicator,Loan_Purpose,Property_Type,Number_of_Units,Occupancy_Status,Property_State,Metropolitan_Statistical_Area_MSA,Zip_Code_Short,Mortgage_Insurance_Percentage,Amortization_Type,Prepayment_Penalty_Indicator,Interest_Only_Loan_Indicator,Current_Loan_Delinquency_Status,Loan_Payment_History,Modification_Flag,Zero_Balance_Code,UPB_at_the_Time_of_Removal,Total_Principal_Current,Foreclosure_Costs,Property_Preservation_and_Repair_Costs,Asset_Recovery_Costs,Miscellaneous_Holding_Expenses_and_Credits,Associated_Taxes_for_Holding_Property,Net_Sales_Proceeds,Credit_Enhancement_Proceeds,Repurchase_Make_Whole_Proceeds,Other_Foreclosure_Proceeds,Modification_Related_Non_Interest_Bearing_UPB,Principal_Forgiveness_Amount,Mortgage_Insurance_Type,Servicing_Activity_Indicator,Special_Eligibility_Program,Foreclosure_Principal_Write_off_Amount,Relocation_Mortgage_Indicator,Property_Valuation_Method,High_Balance_Loan_Indicator,Borrower_Assistance_Plan,High_Loan_to_Value_HLTV_Refinance_Option_Indicator,Repurchase_Make_Whole_Proceeds_Flag,Alternative_Delinquency_Resolution,Alternative_Delinquency_Resolution_Count,Total_Deferral_Amount,Payment_Deferral_Modification_Event_Indicator,From_File,From_File_Numeric
150219064301,2001-02-01 00:00:00,R,"Citimortgage, Inc.",,8.125,8.125,42000.0,40732.88,240.0,12.0,228.0,227.0,53.0,,1.0,44.0,616.0,,False,R,SF,1.0,P,FL,45300,336.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
150279517831,2013-12-01 00:00:00,R,Other,,7.625,,87000.0,0.0,180.0,,,,56.0,,2.0,23.0,749.0,702.0,False,R,SF,1.0,P,CA,31080,914.0,,FRM,False,False,XX,,,1.0,10854.27,,,,,,,,,,,,,,,7,,False,,False,,False,False,,,,7,2000Q1,2000.0
150387821919,2000-10-01 00:00:00,B,Other,,7.625,7.625,86000.0,85359.48,360.0,10.0,350.0,350.0,78.0,,1.0,42.0,766.0,,False,C,SF,1.0,P,OR,0,974.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
150485803328,2000-11-01 00:00:00,R,"Wells Fargo Bank, N.A.",,8.25,8.25,105000.0,103989.37,360.0,11.0,349.0,349.0,97.0,,1.0,35.0,754.0,,False,P,SF,1.0,P,WV,25180,254.0,18.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
150541832390,2002-04-01 00:00:00,R,Other,"Jpmorgan Chase Bank, National Association",8.25,8.25,89000.0,87362.48,360.0,27.0,333.0,332.0,95.0,,2.0,,636.0,671.0,True,P,SF,1.0,P,TX,41700,780.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
150649580927,2001-01-01 00:00:00,R,Other,,8.5,,112000.0,0.0,360.0,,,,45.0,,1.0,34.0,628.0,,False,C,SF,1.0,P,CA,41860,945.0,,FRM,False,,XX,,,1.0,111226.57,,,,,,,,,,,,,,,7,,False,,False,,False,False,,,,7,2000Q1,2000.0
150763080047,2000-04-01 00:00:00,C,"Citimortgage, Inc.",,7.75,7.75,165000.0,0.0,360.0,2.0,358.0,341.0,75.0,,2.0,31.0,,698.0,False,C,SF,1.0,P,NC,11700,287.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
150842753243,2003-01-01 00:00:00,R,Other,Other,7.875,7.875,64000.0,61891.36,360.0,35.0,325.0,314.0,75.0,,1.0,,627.0,,False,R,SF,1.0,P,IL,16980,606.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
150938621104,2000-05-01 00:00:00,C,Other,,8.75,8.75,70000.0,0.0,360.0,2.0,358.0,357.0,76.0,,2.0,,722.0,716.0,False,R,SF,1.0,P,TX,15180,785.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
151027443083,2002-02-01 00:00:00,R,"Bank Of America, N.A.","Bank Of America, N.A.",8.25,8.25,110000.0,108013.85,360.0,23.0,337.0,337.0,90.0,,2.0,31.0,691.0,797.0,True,P,SF,1.0,P,IL,16980,604.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
151193753214,2000-05-01 00:00:00,B,Other,,7.625,7.625,168000.0,0.0,360.0,4.0,356.0,356.0,70.0,,2.0,38.0,674.0,797.0,False,P,SF,1.0,P,OH,19380,454.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
151267136043,2002-04-01 00:00:00,R,Suntrust Mortgage Inc.,Other,8.0,8.0,100000.0,98101.88,360.0,25.0,335.0,334.0,68.0,,2.0,21.0,810.0,805.0,False,P,CO,1.0,P,VA,40220,240.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
151426065086,2000-09-01 00:00:00,C,Suntrust Mortgage Inc.,,9.125,9.125,180000.0,175908.83,360.0,6.0,354.0,323.0,47.0,,2.0,47.0,767.0,778.0,False,P,SF,1.0,P,MI,19820,480.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
151480366932,2002-05-01 00:00:00,C,"Citimortgage, Inc.","Citimortgage, Inc.",7.75,7.75,104000.0,101667.18,360.0,29.0,331.0,331.0,80.0,,1.0,13.0,762.0,,False,P,CO,1.0,P,KY,31140,400.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
151576296958,2001-07-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,7.875,7.875,134000.0,132534.73,360.0,18.0,342.0,341.0,95.0,,2.0,26.0,746.0,695.0,True,P,SF,1.0,P,TN,32820,381.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
151662671058,2006-10-01 00:00:00,C,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",8.5,8.5,27000.0,18764.93,180.0,81.0,99.0,99.0,56.0,,2.0,21.0,723.0,796.0,False,C,SF,1.0,P,MO,0,638.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
151765214344,2004-01-01 00:00:00,R,Other,Other,7.875,7.875,125000.0,117512.77,360.0,48.0,312.0,291.0,56.0,,2.0,26.0,771.0,778.0,False,P,SF,1.0,P,CT,35300,64.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
151893918942,2002-06-01 00:00:00,B,Other,Other,6.15,6.15,86000.0,82727.73,360.0,33.0,327.0,327.0,90.0,,2.0,37.0,685.0,678.0,False,P,SF,1.0,P,LA,12940,707.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
151971578765,2000-12-01 00:00:00,R,Other,,8.0,8.0,94000.0,92542.19,360.0,11.0,349.0,333.0,80.0,,1.0,36.0,675.0,,False,P,SF,1.0,S,FL,18880,325.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
152107047990,2003-02-01 00:00:00,R,Other,"Jpmorgan Chase Bank, National Association",7.75,7.75,131000.0,127392.41,360.0,37.0,323.0,323.0,75.0,,2.0,21.0,537.0,664.0,False,C,SF,1.0,P,GA,12060,306.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
152237946225,2000-03-01 00:00:00,B,"Jpmorgan Chase Bank, Na",,7.625,7.625,165000.0,0.0,360.0,2.0,358.0,357.0,80.0,,1.0,46.0,788.0,,True,P,CO,1.0,P,CA,31100,927.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
152374273476,2002-03-01 00:00:00,R,"Jpmorgan Chase Bank, National Association","Jpmorgan Chase Bank, National Association",7.75,7.75,84000.0,74477.83,180.0,26.0,154.0,147.0,90.0,,1.0,25.0,769.0,,True,P,CP,1.0,P,NY,35620,100.0,12.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
152459988602,2006-09-01 00:00:00,R,"Gmac Mortgage, Llc","Gmac Mortgage, Llc",8.0,8.0,43000.0,38297.73,360.0,80.0,280.0,246.0,87.0,,1.0,,764.0,,False,R,SF,1.0,P,CA,23420,937.0,17.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
152513618408,2006-11-01 00:00:00,B,"Jpmorgan Chase Bank, National Association","Jpmorgan Chase Bank, National Association",7.625,7.625,99000.0,87624.96,360.0,83.0,277.0,253.0,86.0,,2.0,44.0,686.0,,False,R,SF,1.0,P,TN,28700,374.0,25.0,FRM,False,False,03,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
152577634022,2012-04-01 00:00:00,R,Other,Other,7.75,7.75,97000.0,27059.47,180.0,147.0,33.0,33.0,69.0,,1.0,33.0,687.0,,False,C,SF,1.0,P,IL,44100,626.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
152671746574,2004-01-01 00:00:00,R,"Wells Fargo Bank, N.A.","Jpmorgan Chase Bank, National Association",7.5,7.5,50000.0,41450.34,180.0,48.0,132.0,132.0,74.0,,2.0,35.0,708.0,748.0,False,R,SF,1.0,P,SC,34820,295.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
152759754077,2002-02-01 00:00:00,R,"Gmac Mortgage, Llc","Gmac Mortgage, Llc",7.5,7.5,245000.0,240096.39,360.0,25.0,335.0,335.0,70.0,,1.0,54.0,776.0,,False,R,SF,4.0,I,CA,31100,900.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
152899730604,2000-12-01 00:00:00,R,Regions Bank,,7.25,7.25,95000.0,58633.46,180.0,12.0,168.0,87.0,49.0,,2.0,16.0,771.0,764.0,False,P,SF,1.0,P,TN,32820,381.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
153007792557,2001-11-01 00:00:00,R,Other,,8.0,8.0,94000.0,92583.31,360.0,21.0,339.0,339.0,71.0,,2.0,33.0,726.0,715.0,False,C,SF,2.0,P,PR,10380,6.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
153099614592,2008-11-01 00:00:00,R,Other,"Bank Of America, N.A.",7.875,7.875,131000.0,117338.94,360.0,106.0,254.0,254.0,95.0,,1.0,25.0,613.0,,True,P,SF,1.0,P,FL,45300,336.0,25.0,FRM,False,False,01,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
153205257304,2010-04-01 00:00:00,R,"Wells Fargo Bank, N.A.","Wells Fargo Bank, N.A.",7.875,7.875,83000.0,71682.59,360.0,124.0,236.0,235.0,95.0,,1.0,20.0,778.0,,True,P,SF,1.0,P,PA,37980,191.0,30.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
153300225273,2010-11-01 00:00:00,R,"Bank Of America, N.A.","Bank Of America, N.A.",7.375,7.375,61000.0,25200.68,180.0,127.0,53.0,53.0,80.0,,2.0,29.0,757.0,801.0,False,P,SF,1.0,P,GA,12060,302.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
153357720965,2002-08-01 00:00:00,R,First Tennessee Bank National Association,,7.625,,121000.0,0.0,240.0,,,,80.0,,2.0,24.0,795.0,720.0,False,P,SF,1.0,P,TX,26420,774.0,,FRM,False,,XX,,,1.0,113062.84,,,,,,,,,,,,,,,7,,False,,False,,False,False,,,,7,2000Q1,2000.0
153419075875,2011-05-01 00:00:00,R,Usaa Federal Savings Bank,Other,7.75,7.75,60000.0,21992.62,180.0,135.0,45.0,45.0,88.0,,1.0,25.0,728.0,,True,P,SF,1.0,P,TX,19100,750.0,12.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
153462921559,2000-10-01 00:00:00,C,"Citimortgage, Inc.",,7.875,7.875,79000.0,78187.78,360.0,10.0,350.0,343.0,80.0,,2.0,38.0,,,True,P,SF,1.0,P,TX,19100,761.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
153531696712,2000-11-01 00:00:00,R,"Jpmorgan Chase Bank, Na",,8.375,8.375,135000.0,120476.73,360.0,9.0,351.0,246.0,75.0,,2.0,23.0,698.0,724.0,True,P,SF,1.0,P,MA,14460,14.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
153619594766,2000-05-01 00:00:00,C,Other,,8.875,8.875,70000.0,0.0,360.0,2.0,358.0,358.0,97.0,,1.0,35.0,689.0,,True,P,SF,1.0,P,FL,33100,331.0,35.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
153734674555,2002-10-01 00:00:00,R,"Gmac Mortgage, Llc","Gmac Mortgage, Llc",7.75,7.75,97000.0,93909.41,360.0,33.0,327.0,322.0,95.0,,1.0,40.0,731.0,,True,P,SF,1.0,P,NY,35620,104.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
153841318053,2002-05-01 00:00:00,C,"Gmac Mortgage, Llc","Gmac Mortgage, Llc",8.25,8.25,79000.0,70082.78,180.0,29.0,151.0,145.0,83.0,,1.0,40.0,749.0,,False,R,SF,1.0,P,ME,38860,40.0,12.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
153995288231,2002-02-01 00:00:00,C,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.625,7.625,154000.0,150565.19,360.0,25.0,335.0,334.0,70.0,,2.0,12.0,567.0,,False,C,SF,1.0,P,NC,24660,272.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
154063764981,2000-12-01 00:00:00,C,Other,,7.875,7.875,55000.0,54569.68,360.0,11.0,349.0,349.0,59.0,,1.0,24.0,695.0,,False,R,SF,1.0,P,AL,26620,356.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
154168353822,2002-02-01 00:00:00,R,Other,"Jpmorgan Chase Bank, National Association",7.875,7.875,182000.0,176965.55,360.0,25.0,335.0,322.0,80.0,,1.0,39.0,709.0,,False,P,PU,1.0,P,TX,19100,750.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
154274508622,2015-12-01 00:00:00,C,"Bank Of America, N.A.",Ditech Financial Llc,8.375,8.375,50000.0,32502.05,360.0,191.0,169.0,131.0,65.0,,2.0,16.0,586.0,633.0,False,C,SF,1.0,P,MI,24340,495.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
154400649741,2001-09-01 00:00:00,B,"Jpmorgan Chase Bank, National Association",,8.125,8.125,120000.0,118372.57,360.0,20.0,340.0,339.0,95.0,,2.0,24.0,748.0,,False,P,SF,1.0,P,WI,33340,531.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
154528099683,2001-08-01 00:00:00,C,"Citimortgage, Inc.",,8.125,8.125,84000.0,82889.83,360.0,19.0,341.0,341.0,66.0,,1.0,19.0,792.0,,False,P,SF,1.0,P,OH,17140,452.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
154612371411,2000-09-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,7.125,7.125,210000.0,208628.27,360.0,8.0,352.0,352.0,64.0,,2.0,33.0,743.0,,False,P,SF,1.0,P,NH,14460,38.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
154727534112,2001-05-01 00:00:00,B,"Flagstar Bank, Fsb",,8.125,8.125,85000.0,84248.85,360.0,17.0,343.0,343.0,51.0,,2.0,40.0,729.0,731.0,False,P,SF,1.0,S,VA,47900,226.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
154865862296,2001-04-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,8.0,8.0,198000.0,195764.73,360.0,16.0,344.0,344.0,73.0,,2.0,27.0,623.0,598.0,False,C,SF,2.0,P,MA,14460,18.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
154985832432,2004-07-01 00:00:00,B,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",8.5,8.5,50000.0,48300.23,360.0,52.0,308.0,307.0,75.0,,2.0,27.0,,,False,C,SF,1.0,P,OR,0,973.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
155129829846,2004-12-01 00:00:00,B,Other,"Jpmorgan Chase Bank, National Association",7.75,7.75,48000.0,45908.42,360.0,59.0,301.0,301.0,95.0,,1.0,29.0,788.0,,False,P,MH,1.0,P,GA,12060,300.0,30.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
155238225524,2002-05-01 00:00:00,R,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",8.125,8.125,120000.0,109602.15,180.0,26.0,154.0,153.0,90.0,,2.0,18.0,753.0,709.0,True,P,SF,1.0,P,NY,35620,103.0,12.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
155325261141,2000-09-01 00:00:00,B,"Jpmorgan Chase Bank, Na",,8.75,8.75,33000.0,32385.74,360.0,6.0,354.0,354.0,88.0,,1.0,30.0,620.0,,True,P,SF,1.0,P,MN,41060,563.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
155394726020,2007-02-01 00:00:00,R,Other,Other,8.875,8.875,24000.0,19510.82,240.0,86.0,154.0,154.0,90.0,,1.0,36.0,636.0,,False,P,SF,1.0,P,IA,0,504.0,12.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
155484108866,2001-09-01 00:00:00,B,"Jpmorgan Chase Bank, Na",,8.0,8.0,143000.0,139962.11,360.0,19.0,341.0,331.0,69.0,,2.0,31.0,549.0,,False,R,SF,1.0,P,CA,31100,928.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
155520003013,2001-11-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,8.0,8.0,64000.0,61441.88,360.0,21.0,339.0,314.0,75.0,,2.0,24.0,678.0,,False,C,SF,1.0,P,IA,19340,528.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
155618789252,2000-09-01 00:00:00,R,First Tennessee Bank National Association,,8.125,8.125,115000.0,114339.22,360.0,8.0,352.0,352.0,46.0,,2.0,16.0,627.0,,True,P,SF,1.0,P,AZ,46060,857.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
155747277166,2000-05-01 00:00:00,R,Regions Bank,,8.125,8.125,164000.0,0.0,360.0,2.0,358.0,358.0,58.0,,1.0,48.0,805.0,,False,C,SF,1.0,P,CA,31100,900.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
155837711144,2003-05-01 00:00:00,C,Other,Other,7.875,7.875,180000.0,171814.72,360.0,41.0,319.0,305.0,90.0,,3.0,,639.0,,False,P,SF,2.0,P,PA,37980,191.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
155923345002,2002-05-01 00:00:00,R,Other,Other,8.125,8.125,109000.0,106951.61,350.0,28.0,322.0,322.0,55.0,,1.0,26.0,671.0,,False,R,SF,1.0,P,NY,39100,109.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
156058571404,2004-03-01 00:00:00,R,"Bank Of America, N.A.","Bank Of America, N.A.",8.875,8.875,64000.0,61449.03,360.0,50.0,310.0,309.0,95.0,,1.0,31.0,737.0,,False,P,SF,1.0,P,NY,0,147.0,25.0,FRM,False,False,00,,False,,,,,,,,,,,,,,,2.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
156132476218,2001-02-01 00:00:00,R,Other,,7.5,7.5,199000.0,197363.65,360.0,12.0,348.0,348.0,80.0,,2.0,24.0,751.0,759.0,False,R,SF,1.0,P,LA,0,703.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
156221041735,2005-01-01 00:00:00,R,Suntrust Mortgage Inc.,Suntrust Mortgage Inc.,7.25,7.25,103000.0,73339.55,180.0,65.0,115.0,106.0,74.0,,1.0,60.0,675.0,,False,P,SF,1.0,P,FL,19660,321.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
156289141610,2002-11-01 00:00:00,C,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.625,7.625,125000.0,118061.81,360.0,33.0,327.0,298.0,32.0,,2.0,36.0,780.0,,False,P,SF,1.0,P,NJ,35620,70.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
156382920948,2002-07-01 00:00:00,R,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.375,7.375,240000.0,233966.37,360.0,30.0,330.0,330.0,75.0,,1.0,63.0,709.0,,False,P,SF,1.0,P,CA,41740,921.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
156516909799,2000-04-01 00:00:00,R,"Wells Fargo Bank, N.A.",,7.375,7.375,152000.0,0.0,360.0,3.0,357.0,356.0,80.0,,2.0,26.0,764.0,771.0,False,P,SF,1.0,P,PA,29540,175.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
156623417089,2002-08-01 00:00:00,C,"Ge Mortgage Services, Llc",Other,7.625,7.625,191000.0,178654.62,240.0,32.0,208.0,208.0,90.0,,1.0,,730.0,,True,P,SF,1.0,P,FL,33100,331.0,12.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
156754729516,2002-11-01 00:00:00,R,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.625,7.625,200000.0,175919.45,180.0,35.0,145.0,144.0,72.0,,2.0,20.0,743.0,735.0,False,C,SF,1.0,P,MA,49340,14.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
156840949911,2006-11-01 00:00:00,C,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",7.875,7.875,120000.0,107588.02,360.0,82.0,278.0,255.0,75.0,,2.0,17.0,608.0,706.0,False,C,SF,1.0,P,LA,35380,700.0,,FRM,False,,01,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
156970414348,2002-12-01 00:00:00,R,Other,Other,8.25,8.25,48000.0,46381.95,360.0,33.0,327.0,327.0,95.0,,1.0,51.0,688.0,,False,P,SF,1.0,P,TX,11100,791.0,30.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
157063785475,2000-03-01 00:00:00,C,"Jpmorgan Chase Bank, Na",,8.25,8.25,50000.0,0.0,360.0,1.0,359.0,358.0,30.0,,2.0,19.0,782.0,,False,R,SF,1.0,P,NE,36540,681.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
157160792111,2003-10-01 00:00:00,R,Regions Bank,Regions Bank,8.0,8.0,24000.0,23157.73,360.0,45.0,315.0,315.0,69.0,,2.0,16.0,715.0,713.0,False,P,SF,1.0,P,AL,0,355.0,,FRM,False,False,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
157235348359,2001-03-01 00:00:00,B,"Jpmorgan Chase Bank, Na",,8.0,8.0,297000.0,293669.35,360.0,15.0,345.0,345.0,80.0,,2.0,36.0,709.0,,False,P,SF,2.0,P,NY,35620,113.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
157319171983,2000-10-01 00:00:00,R,Bishops Gate Residential Mortgage Trust,,7.5,7.5,86000.0,84751.14,360.0,10.0,350.0,349.0,90.0,,2.0,30.0,751.0,680.0,False,R,SF,1.0,P,MN,20260,557.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
157447257567,2000-03-01 00:00:00,C,"Flagstar Bank, Fsb",,8.125,8.125,152000.0,0.0,360.0,2.0,358.0,357.0,80.0,,1.0,37.0,790.0,,False,P,SF,4.0,P,FL,33100,333.0,,FRM,False,,00,,False,,,,,,,,,,,,,,,,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
157565824366,2003-09-01 00:00:00,R,"Jpmorgan Chase Bank, Na","Jpmorgan Chase Bank, Na",8.75,8.75,33000.0,32190.67,360.0,43.0,317.0,312.0,90.0,,1.0,40.0,766.0,,True,P,CO,1.0,P,RI,39300,29.0,25.0,FRM,False,,00,,False,,,,,,,,,,,,,,,1.0,False,7,,False,,False,,False,,,,,7,2000Q1,2000.0
